36,AnchitCoolbuddy,601792622441537536,@Aircel  legends are there in CSK...giid going hussey #Aircel1Plus3 #CSKvsRCB
37,AnchitCoolbuddy,601791967823986689,@Aircel  we love u CSK pic.twitter.com/bf9x7r3ZRI
38,hardikJainSpks,601784835770687488,@Aircel  I would have chose @Im_dhanno because her runup is too fast ðŸ´
39,Titir12,601783556117901313,@Aircel  My follower @hardikJainSpks to bowl as he has great talents with the ball.&#10;&#10;#Aircel1Plus3&#10;Kolkata
40,Titir12,601782912946573313,@Aircel  Because he&#39;s the one veteran Indian player to be in gr8 form after long time with #Bhajji&#10;&#10;#Aircel1Plus3&#10;Kolkata
41,DebaSpeak,601782811343781888,@Aircel  What a final over from bravo.. #Aircel1Plus3
42,saravanansr21,601780188897153028,@Aircel  after Brendon mcculum...one of the consistent foreign player is duplessis #Aircel1Plus3 #Aircel1Plus3 &lt;chennai&gt;
43,DebaSpeak,601780092365246464,@Aircel  15 catches by bravo.Best by any fielders in IPL8. #Aircel1Plus3
44,DebaSpeak,601775004515115008,@Aircel  &quot;Whistle like the thala\, Kyuki CSK hi he jeetne wala&quot; #Aircel1Plus3
45,AnchitCoolbuddy,601773431646990336,@Aircel  &#10;jaldi se trophie jeet ke laa\, mere naal tu whistle baja&#10;#CSKvsRCB #Aircel1Plus3
46,ank7471,601771960847106049,@Aircel   Aali re Aali\, RCB chi Ghar jane chi baari aali&#10;#CSKvsRCB #Aircel1Plus3
47,DASHINGDAMO,601771613931970560,@Aircel  #CSKvsRCB #Aircel1Plus3 Aao ji\, Baauji Dil se dil milao ji Aa gaya hai dekho&#10;CSK pic.twitter.com/UHJfymkcjp
48,AnchitCoolbuddy,601771146556612608,@Aircel  dedication(all team dedicated) + motivation (by dhoni) = success (ipl winners)..#CSKvsRCB #Aircel1Plus3
49,VsSoam,601771035852046336,@Aircel  east or best csk is the best &#10;common csk u have to win today
50,AnchitCoolbuddy,601770852527579136,@Aircel  there is only one #1 and that&#39;s CSK...go for it #CSKvsRCB #Aircel1Plus3
51,saravanansr21,601769466658103296,@Aircel   now see bravo. Bowling...dances and its performance of bowling #Aircel1Plus3 #idhunammaseason #CSKvsRCB &lt;chennai&gt;
52,saravanansr21,601766166101524480,@Aircel  @msdhoni that smile makes whole India is happy....cute dhoni #Aircel1Plus3
53,DragonSimz,601766165631766528,@Aircel  That would be my friend @jayamkarthikeee all rounder #Aircel1Plus3 #CSKvsRCB
54,cakhyatishah,601761893405995008,@Aircel  he just knows where n how to.âš½ &#10;That aggressiveness n bold look makes d batsman turn blue#Cskvsrcb#Aircel1Plus3
55,353839052d72499,601722546589863936,@Aircel  I don&#39;t have a Aircel  no I have applied for one in chembur gallery that no was 9768041234 similar to my no 9967141234 wanted waiver
56,iabudaud,601682594581774336,@Aircel  Are these particular tweets directed towards me? Because I haven&#39;t received a call yet. pic.twitter.com/eL4ZPgmzjx
57,saiswapnaV,601266972731396097,@Aircel  i am ready with port code and moving from #Worst Network of @airtelindia .. How to reach u people ?..twitter.com/Airtel_Presencâ€¦
58,ranganaathan,601260662715719680,@Aircel  you have my number already
59,iabudaud,601057501606334464,@Aircel  In case you are suggesting the offer is no more there\, here is a screenshot of it still being available. pic.twitter.com/Q6OfqSIG6Q
60,Prabin_Mishra,601035807214800897,@Aircel  How much time will you take to resolve a complaint? ur automated mail said 2 days but #noactionfromaircel pic.twitter.com/beNTec9GRO
61,1GEORGEJACOBP,600958915493302273,@Aircel  isolate fake software in aircel  app as unable for  data/voice notifications instead of device notification pic.twitter.com/bRyy5jKVYW
62,bikashbehera95,600723888096432129,@Aircel  Its never over till the last ball has been bowled #Aircel1Plus3 #CSKvsMI
63,im_dark_lord,600722926325747712,@Aircel  there is still some game left #Aircel1Plus3
64,bikashbehera95,600720995998019584,@Aircel  #Aircel1Plus3 #CSKvsMI&#10;Wickets down may be\, but not hopes. Believe in Sir Jadeja.
65,shubham20101,600714403911184385,@Aircel  I love those innings in which he play these shots... For a Six&#10;#Aircel1Plus3 pic.twitter.com/qP85xnzkKB
66,hari_vel,600691610070818816,@Aircel  #CSK is awesome because\,it is a Team with High Confidence\, Team Spirit \,Unity &amp; with Mr.Cool&#10;&#10;#Aircel1Plus3 #CSKvsMI
67,Titir12,600689362855186432,@Aircel  #CSK #whistlepodu #Aircel1Plus3&#10;&#10;&quot;Jeetbe k? #CSK\, abar k? :D&quot;&#10;&#10;&lt;Kolkata&gt; pic.twitter.com/4UsM5cQFdo
68,SuyashParakh,600686807391477760,@Aircel  Dwayne Bravo has become the first cricketer to score over 1000 runs and take 100 wickets in IPL history  pic.twitter.com/GlmCZ92LPn
69,shubham20101,600682409084891136,@Aircel  Bravo is my Favorite CSK player because of his Dancing skills\, a complete entertainer&#10;#Aircel1Plus3 . pic.twitter.com/JKwUSYVciO
70,bikashbehera95,600675465695657984,@Aircel  #Aircel1Plus3 #CSKvsMI&#10;That momnet when you realise Nehra bounces off someone
71,im_dark_lord,600672154661715968,@Aircel  @ashwinravi99 the great\, its always a pleasure to watch him bowl #Aircel1Plus3
72,dinnu_m9,600671645888446464,@Aircel  #Aircel1Plus3 Great Going csk Blowing
73,im_dark_lord,600671557162127360,@Aircel  hope to win csk #Aircel1Plus3
74,pratikzart,600635894962393088,@Aircel  As I already told you\, I have switched to Reliance 3G.
75,garg09,600578409916342272,@Aircel  will u refund the money on deactivation ??...wasted my 30 mins + 10 Rs to hear sorry sir ...
76,garg09,600570823074648065,@Aircel  is full fraud company thy wil activate any VAS by thr own n whn u ask them to deactivate n refund money they will say sorry.. Pls RT
77,iabudaud,600328488403374081,@Aircel  Withdrawn as in not available? Here is a screenshot of the offer still being available. Still can&#39;t recharge. pic.twitter.com/iJup8TSVV9
78,pratikzart,600250863576223745,@Aircel  Follow me back !  So that I can DM you !
79,pratikzart,600212515495096320,@Aircel  &#10;&#10;The major issue is poor network at many places !  3g is not available widely.....  &#10;&#10;Kolkata !
80,FuJiiHiSa,600193107448049664,@Aircel  This is a big problem in #Aircel  care! I can&#39;t understand what are you share with me? And which time?
81,FuJiiHiSa,600188740670074880,@Aircel  Please don&#39;t tell me for recharge\, where is my deduction amount?
82,VJPaul21,599524138647064576,@Aircel  #CSKfacts Mr.cricket backs and played crucial role in winning ipl 8 for #CSK  #Aircel1Plus3
83,SathyaWP,599214996900352000,@Aircel  Adding a screenshot of the SSL Error. For god sake\, don&#39;t give a response &quot;Use IE&quot;. pic.twitter.com/P8CxVppqUc
84,prashantlfh,599085528915415040,@Aircel  Team nothing happening after clicking any option ...&#10;Help me ... pic.twitter.com/PfhpYRPgCm
85,AlnoorKotadia,598872717136297984,@aircel  The icon at tops turns E again and again Though I am using 3G .. Should I change the settings ? pic.twitter.com/9nkmMvTNix
86,DebaDost,598842007579013120,@Aircel  Screenshot of the message about my current data balance info&#10;taken from my phone. pic.twitter.com/5L7LD8JZNy
87,InderjeetKatra,598828651518394369,@Aircel  unable to check\, screen shot attach...&#10;Add : K1-1315/16 ratiya marg\, sangam vihar\, near hanumaan mandir. pic.twitter.com/VLALPEQCXp
88,TangoPurrr,598457019058626560,@Aircel  this is screenshot of my number 9858416123 whose 3G recharges worth Rs193 &amp; Rs 67 Failed &amp; MONEY was deducted pic.twitter.com/00P6pFQn8g
89,888arnab,597647765481488384,@Aircel  One more example of your so called best network in mumbai..If by luck \,I get 2bars of network.E vanishes.\,Wah pic.twitter.com/kKMFdHHqrD
90,888arnab,597647267491815424,@Aircel  some evidence of your pathetic service. Whether its inside home or anywhere in mumbai.. this is what we get pic.twitter.com/mW7Uq56rMn
91,Thullu_Baba_,597627017845018624,@Aircel  &#10;Hoping to win team\,\,\, fingers crossed&#10;#Aircel1Plus3 &#10;#CSKvsRR
92,Thullu_Baba_,597469713250136064,@Aircel  &#10;Well done team&#10;Gunnyt&#10;#Aircel1Plus3 &#10;#CSKvsRR &#10;#Kolkata
93,chetanji002,597463450525114368,@Aircel  #Aircel1Plus3 My grand Mother still shouting BRAVO BRAVO BRAVO #Aircel1Plus3 #CSKvsRR pic.twitter.com/p0qJuqAhPu
94,antrax_reborn,597461029258399744,@Aircel  #Aircel1Plus3 #CSKvsRR This is that same guy with exclamation in his name!&#10;&#10;Bravo!
95,iSanchitMittal,597460981933977600,@Aircel  hahahah....that&#39;s great. It&#39;s all DWAYNE-POWER . Don&#39;t know what all they eat?
96,karun_saxena,597460712206639104,@Aircel  I want to #BlowAWhistleFor D Bravo bcoz of his splendid dance moves he shows after taking a catch or wicket. #Aircel1Plus3 &#10;#CSKvsRR
97,antrax_reborn,597460691969249280,@Aircel  Wish I could #BlowAWhistleFor Bravo with actual Sounds on Twitter!&#10;&#10;#Aircel1Plus3 &#10;#CSKvsRR
98,Titir12,597460403916972032,@Aircel  Raina because he&#39;s d most important guy of #CSK eid consistent performance!&#10;#Aircel1Plus3 &#10;&#10;&amp; for comeback man Jadeja also!
99,saravanansr21,597459795461836800,@Aircel    dhoni ....his cool captaincy and finishing style and more and more...enga thala dhoniku periya whistle adiunga #Aircel1Plus3
100,Thullu_Baba_,597459747302866944,@Aircel  I want to #BlowWhistleFor MSD coz players perform the best under Dhoni&#39;s captaincy&#10;#Aircel1Plus3 &#10;#CSKvsRR&#10;#Kolkata
101,Ashish100392,597459341642338306,@Aircel  MSD as he is our real life shaktiman his choti choti magar moti baatein always win matches for us.#Aircel1Plus3 &#10;#CSKvsRR KOLKATA
102,ImDivyaYezdi,597459099681312768,@Aircel  #Aircel1Plus3 &quot;I want to #BlowAWhistleFor Jadeja Because he is back in from with a bang&quot; #WhatAComebackJaddu
103,nivi_msdian,597459087606095874,@Aircel  #contest &quot;I want to #BlowAWhistleFor @msdhoni for trusting his players &amp; standing by them during their bad times&quot; &#10;#Aircel1Plus3
104,That_RainaGirl,597459020589314048,@Aircel  MSD Ofcourse ^___^ &#10;He know how to use his boys :&#39;) OUR CAPTAIN COOL :&#39;D&#10;From Captain cool&#39;s city :D - Ranchi :P
105,purno_roy,597458977413173248,@Aircel  #contest &quot;I want to #BlowAWhistleFor (MS DHONI ) Because _He is guiding the team in the right path&#10;&#10;#Aircel1Plus3 &#10;#CSKvsRR
106,The_Amruta06,597458767995768832,@Aircel  #BlowWhistleFor Bravo for his extraordinary bowling n amazing fielding &#10;#Aircel1Plus3
107,RainaMyIdol,597458675490369536,@Aircel  I wanna #BlowAWhistleFor Suresh Raina cause he&#39;s the Superhero of #CSK and has contributed so much for the team! #Aircel1Plus3
108,iSanchitMittal,597458397718401024,@Aircel  I want to #BlowAWhistleFor (RAVINDRA JAD)Bcz he hasn&#39;t leaved any STONE unturned to get the basman out&quot; &#10;&#10;#Aircel1Plus3 &#10;#CSKvsRR
109,Thullu_Baba_,597458374276423681,@Aircel  &#10;I want to #BlowAWhistleFor MSD bcoz he is the main reason behind the success of CSK and INDIA&#10;#Aircel1Plus3 &#10;#CSKvsRR&#10;#Kolkata
110,iSanchitMittal,597458204998537218,@Aircel  &quot;I want to #BlowAWhistleFor (RAVINDRA JADEGA) Because he bowled the splendid 4 GOLDEN overs of this IPL&quot; &#10;&#10;#Aircel1Plus3 &#10;#CSKvsRR
111,ipsita_msd,597458107720179713,@Aircel  for ms dhoni bcz I luv his captaincy da bst player ever seen odisha
112,Thullu_Baba_,597457799774253056,@Aircel  &#10;No soppy fielding&#10;Gear up CSK&#10;&#10;#Aircel1Plus3 #CSKvsRR #Kolkata
113,purno_roy,597456480816607232,@Aircel  respect &#10;&#10;L â¤&#10;O â¤&#10;U â¤&#10;D â¤&#10;E â¤&#10;S â¤&#10;T â¤&#10;&#10;S â¤&#10;H â¤&#10;O â¤&#10;U â¤&#10;T â¤&#10;O â¤&#10;U â¤&#10;T â¤&#10;&#10;E â¤&#10;V â¤&#10;E â¤&#10;R â¤ #Aircel1Plus3 http pic.twitter.c
114,That_RainaGirl,597456235978297344,@Aircel  Name is - &#39;RBBFJ&#39; :&#39;P &#10;R- Raina&#10; B-Baz &#10;B-Bravo &#10;F-Faffy&#10; J-Jadeja :&#39;D &#10;Why ? They don&#39;t just win match but win hearts too &lt;3
115,SPARTY_99,597454806114902016,@Aircel  Faf di plesis only he can catch terrific one hand catches. #Aircel1Plus3  #CSKvsRR #Chennai
116,antrax_reborn,597454684614430721,@Aircel  #Contest #CSK #Aircel1Plus3 #CSKvsRR&#10;&#10;Fun Fact - Bravo was born in a place named Santacruz!
117,ImDivyaYezdi,597453811276361729,@Aircel  #CSK &quot;Its basically tough to choose between #CSK Fielding department. Its usually so dammit strong. Can&#39;t pick one!&quot; &#10;#Aircel1Plus3
118,Ashish100392,597453683622748160,@Aircel  SURESH RAINA :) HE IS A SUPERMAN..A LIVE WIRE OF THE TEAM.. #Aircel1Plus3 #CSKvsRR #Contest &#10;KOLKATA
119,iSanchitMittal,597453632229937153,@Aircel  THE airing....faf #DELHI #Aircel1Plus&#10; #CSKvsRR
120,sudippaudel12,597453033723666433,@Aircel   completing mothers dream in mother day Sir Jaddu Take a bow
121,iSanchitMittal,597452396155928576,@Aircel  KARUN NAIR GONE #DELHI #Aircel1Plus&#10; #CSKvsRR
122,iSanchitMittal,597452317604978688,@Aircel  JADDDU STRIKES AGAIN&#10;#DELHI #Aircel1Plus&#10; #CSKvsRR
123,purno_roy,597451208937185281,@Aircel  #Contest boleto whisel podu ...#CSK &#10;&#10;#Aircel1Plus3 #CSKvsRR pic.twitter.com/Y1f1M8kZti
124,Thullu_Baba_,597450471754760192,@Aircel  &#10;Jadeja it is who just makes Watto depart&#10;Take a boe SIR&#10;&#10;#Aircel1Plus3 #CSKvsRR #Kolkata
125,purno_roy,597449828897935362,@Aircel  #Contest respect for him #CSK &#10;&#10;#Aircel1Plus3 #CSKvsRR
126,Thullu_Baba_,597449757024329728,@Aircel  &#10;Sir Jadeja has always proven his worth as a bowler&#10;Thats why Dhoni relies more on Jadeja&#10;&#10;#Aircel1Plus3 #CSKvsRR #Kolkata
127,purno_roy,597449370871595008,@Aircel  team its jadeja ....... #Contest #CSK&#10;&#10;#Aircel1Plus3 #CSKvsRR
128,Thullu_Baba_,597448781345337344,@Aircel  &#10;Jadeja is the player who just adds flavour to the dish( he just adds some xtra value to the team)&#10;#Aircel1Plus3 #CSKvsRR #Kolkata
129,Ashish100392,597448363802431488,@Aircel  Sir Jadeja Take a bow.. :) #Aircel1Plus3 #CSKvsRR
130,SPARTY_99,597448154523381760,@Aircel  Raina always he is constant in his bowling he will not give much runs. #Aircel2Plus3 #CSKvsRR #Chennai
131,Ashish100392,597447851996680193,@Aircel  ofcourse Sir Jadeja..He is not a prt time bowler..he is regular bowler ..always bowls to a good line.&#10;#Aircel1Plus3 #CSKvsRR&#10;KOLKATA
132,IMRajkumarkurmi,597443839159205888,@Aircel  waiting for ashwin #CSKvsRR #Aircel1Plus3 KOLKATA
133,iamafnanahmed,597442919293825024,@Aircel  Bowl at your best ðŸ‘ðŸ» Come on Ashish Nehra ðŸ˜€ #Aircel1Plus3 pic.twitter.com/NMNcrMWkrW
134,IMRajkumarkurmi,597442715857489920,@Aircel  EAST OR WEST CSK IS THE BEST #CSKvsRR #Aircel1Plus3  KOLKATA pic.twitter.com/deQt2c3Heq
135,Titir12,597442373971378177,@Aircel  #Aircel1Plus3 #selfie Come on\, #CSK! #whistlepodu @ChennaiIPL pic.twitter.com/ym0JWAU535
136,Titir12,597440801535201282,@Aircel  #Aircel1Plus3 Bazz = Superman\, Dhoni = Captain America\, Raina = Tintin\, Nehra = Ironman\, Bravo = Hulk\, Jadeja = Sir Jadeja!&#10;&#10;Kolkata
137,Thullu_Baba_,597440465873436672,@Aircel  &#10;The total Justice League Team&#10;#Aircel1Plus3 #CSKvsRR #Kolkata
138,Ashish100392,597440374634717184,@Aircel  I will compare MSD  shaktimaan..the way he hit or times the ball is similar to him.. :)&#10;#CSKvsRR #Aircel1plus3&#10;KOLKATA
139,iSanchitMittal,597440270074937344,@Aircel  faf- superman delhi&#10;#CSKvsRR #Aircel1plus3
140,Ashish100392,597439108760281088,@Aircel  GREAT WAY TO START .. MOHIT..MOHIT..MOHIT.. :) #CSKvsRR #Aircel1plus3
141,iSanchitMittal,597437051093450753,@Aircel  Pace bowling &#10;Delhi&#10;#Aircel1Plus3 #CSKvsRR
142,IMRajkumarkurmi,597436422505697281,@Aircel  Telling all my friends about it #Aircel1Plus3 #CSKvsRR #KOLKATA
143,Thullu_Baba_,597434938472824832,@Aircel  &#10;Haha&#10;Cricket is always unexpected.&#10;#Aircel1Plus3 #CSKvsRR #Kolkata
144,Ashish100392,597434922605748225,@Aircel  Definitely team..great contest.M a big fanatics of cricket and hope to win everytime when I play contest upon cricket match&#10;Kolkata
145,Thullu_Baba_,597434552630444032,@Aircel  &#10;For Dhoni it was &#10;Eat Sleep &#10;Six Repeat&#10;#Aircel1Plus3 #CSKvsRR #Kolkata
146,atishlohar,597426485985607681,@Aircel   #Contest #Aircel1Plus3  @iManishLohar  .... &#10;No.1 fan of brendon mccullum
147,IMRajkumarkurmi,597425817799405570,@Aircel  @atish HE IS A NO 1 FAN OF DHONI #Aircel1Plus3 #CSKvsRR #KOLKATA
148,AnchitCoolbuddy,597423377951883264,@Aircel  ME &amp; @iSanchitMittal will OPEN &amp; will gave a fantastic start like B. mccullum &amp; SMITH FOR CSK #Aircel1Plus3 #CSKvsRR!! &lt;delhi&gt;
149,ChitruGangster,597421408235364354,@Aircel  Me and my heart @iGovinth
150,wdp4_20059,597421288995430400,@Aircel  Oh wow....that&#39;s a great question...given an option I would open with @s_vinit for #CSK #Aircel1Plus3 #CSKvsRR
151,Titir12,597421121776922624,@Aircel  @Uts_J31 he&#39;s a demolishing batsman\, and a gr8 hitter of short balls... So he can destroy opening pacers completely!&#10;&#10;#Aircel1Plus3
152,l5HUBHAMl,597416709989924864,@Aircel  Setting because later dhoni controls the game with the ease and bravo winds up all the innings! #CSKvsRR &#10;#Aircel1plus3&#10;Mumbai
153,Titir12,597416695976722432,@Aircel  #Aircel1Plus3&#10;Both cases. #CSK batting lineup is so fierce that opponent bowlers wait to be demolished!&#10;&#10;&lt;Kolkata&gt;
154,AnchitCoolbuddy,597416631766102017,@Aircel  setting targets bec. of good bowlers who can defend the target #CSKvsRR #Aircel1Plus3
155,iSanchitMittal,597416588787122177,@Aircel  with mcclum &amp; dwayne giving a great start...with raina 1 down &amp; DHONI the best finisher in the world #Aircel1Plus3 #CSKvsRR!!
156,AnchitCoolbuddy,597416463796871169,@Aircel  setting targets bec. of d presence of B. mccullum\, D smith\, S raina n lots of renowned batsman n all rounders #CSKvsRR #Aircel1Plus3
157,wdp4_20059,597416441785122818,@Aircel  #CSK are better in anything. If scored less runs\, their bowlers pitch in to save. If bowlers give away more runs\, batsmen save!
158,Ashish100392,597416427696431104,@Aircel  Ofcourse at chasing target as they have the best opening pair and the best finisher of the world DHONI #Aircel1Plus3 #CSKvsRR
159,iSanchitMittal,597416278874140672,@Aircel  chasing...since we have dhoni who isa  master #Aircel1Plus3 #CSKvsRR!!
160,Ashish100392,597416163925045249,@Aircel   @ChennaiIPL Two experience campaigners are at the crease..They are taking the charge of the game\,.
161,Thullu_Baba_,597416148297089024,@Aircel  &#10;We ned not to fear bcoz we are under Dhoni&#39;s captaincy&#10;#Aircel1Plus3&#10;#CSKvsRR
162,Thullu_Baba_,597414321044393985,@Aircel  &#10;CSK has proved every year that its the best team in IPL &#10;#Aircel1Plus3&#10;#CSKvsRR
163,Thullu_Baba_,597413830629531648,@Aircel  &#10;CSK is the only team who has qualified for all the knock out stages in every year&#10;#Aircel1Plus3&#10;#CSKvsRR
164,saravanansr21,597412166614929408,@Aircel  don&#39;t fear....we have dhoni #Aircel1Plus3 &lt;chennai&gt;
165,AnchitCoolbuddy,597411534915014656,@Aircel  when there is nail biting moment in match #CSKVsDD and csk won by 1 run
166,atishlohar,597411463024676867,@Aircel   #Aircel1Plus3 when Brendon McCullum hit 100* for his team #CSk &#10;It was amaxinh moment for me
167,Ashish100392,597411279716777984,@aircel  first century of this IPL by McCullum playing 60 balls &#10;#Aircel1plus3 #CSKvsRR &#10;KOLKATA
168,saravanansr21,597411240093159427,@Aircel    dhoni&#39;s half century in vs RR that was amazing #Aircel1Plus3 &lt;chennai&gt;
169,atishlohar,597411026254999553,@Aircel   #AIRCEL1PLUS when Brendon McCullum hit 100* &#10;For #CSk &#10;I loved it....
170,AnchitCoolbuddy,597411014833868800,@Aircel  when bravo is in full mood of winning against the opponents #Aircel1Plus3 #CSKvsRR
171,Mahikibehen7,597410972219768832,@Aircel  mine was #CSKvsKKR in chennai because fantastic fielding performance by team #Aircel1Plus3 chennai
172,atishlohar,597410821254225923,@Aircel   when brendon mcCullum hit 100 for #CSk #AIRCEL1PLUS
173,iSanchitMittal,597410753084174337,@Aircel  When mcclum hit 100* runs &amp; dhoni scored a fantastic runs #Aircel1Plus3 #CSKvsRR!!
174,Mahikibehen7,597410684641513473,@Aircel  mine is #CSKvsKKR because inspite of scoring low score they controlled the KKR n won the match plus i saw tat live so happy
175,l5HUBHAMl,597410625338257409,@Aircel  Baz&#39;s century!&#10;The first century of this IPL &#10;And that too with 60balls&#10;#Aircel1plus3 #CSKvsRR &#10;Mumbai
176,Titir12,597410409490972672,@Aircel  The match Raina &amp; spinners helped #CSK a great comeback from losing end to victory with miser bowling!&#10;#Aircel1Plus3&#10;Kolkara
177,IMRajkumarkurmi,597410395800739842,@Aircel  VS KKR BECAUSE THEY DEFENDED LESS THAN 140 #Aircel1Plus3 #CSKvsRR
178,iSanchitMittal,597410380759994368,@Aircel   When mcclum hit 100* runs &amp; dhoni scored a fantastic runs #Aircel1Plus3 #CSKvsRR
179,RanveersCafe69,597382677503680512,@Aircel  His name is RANVEER not Ranvir.
180,iiffiy,597374148562694144,@Aircel  one and only @priyankachopra
181,Titir12,596727930861916160,@Aircel  that&#39;s why #CSK is #CSK! #Aircel1Plus3 &#10;&#10;Kolkata
