41,JaisinhG,603818528400023552,@VodafoneIN  Have an unresolved issue since Jan 2015 regarding a cheque of 1400 Rs that you owe me. Postpaid to prepaid migration.
42,ImAbhishekIyer,603795825668395008,@VodafoneIN  &#10;I use post-paid &amp; so if I switch to 2G data usage\, will my 3G be saved or will it be wasted (
43,richaanirudh,603748817289089025,@VodafoneIN  oh ya? Pls stop joking guys!!!!!
44,richaanirudh,603743040017072128,@VodafoneIN  Not ONE of my issue got resolved in last 2 months and ystrday i got a service call-&quot;ma&#39;am are you happy with vodafone?&quot; Hahahaha
45,kushal_kkb,603733145632903169,@VodafoneIN  I never asked for this! Y is d social pack active? Revert back my money! pic.twitter.com/ngyezLD8AL
46,samsearth,603685649657528320,@VodafoneIN  my balance is getting low because of taking your expensive (and pointless) customer service calls. pic.twitter.com/YJTSnpqJfq
47,vineetsr,603621181845942272,@VodafoneIN  what to do with your internet pack? Please have a look on attached picture. Place - sitapur (u.p.) pic.twitter.com/2W20Ei22d7
48,sowmyanarayan4n,603595537883897856,@VodafoneIN  40:06 mins and waiting. Is there anyone who is reading this message or twitter account is run by bots? pic.twitter.com/Fptaoba4Yg
49,sowmyanarayan4n,603592536943251456,@VodafoneIN  hw mny hrs shd I wait bfr ur 24x7 customer care team answrs my call. It alrdy 30:09 mins. Rlly irrtating pic.twitter.com/tGKWShxSFU
50,arvindas,603588446385352705,@VodafoneIN   Why would you serve a broken link to people who&#39;ve exhausted their internet pack. vodafone.in/a pic.twitter.com/GRZWDO2Oda
51,nikhil_merchant,603586002192498689,@VodafoneIN  more than calling me why don&#39;t we have it on by tonight ? Like seriously.
52,ritugh,603493686316433408,@VodafoneIN  THIS is the reality of your network in #Pune #TRAI #3GFallacy pic.twitter.com/UQr8BQuX0T
53,k_jhunjhunwala,603485506106589184,@VodafoneIN  most inefficient and impolite staff at prabhadevi store&#10;@horrible
54,bapnajignesh,603477199274913792,@VodafoneIN  facebook.com/vodafoneIN/posâ€¦&#10;If my problem is not solved by today will complain to consumer court and same will show to all NGO .
55,anujforuandme,603461679653912576,@VodafoneIN  How much time it will take to resolve this refund issue? pic.twitter.com/VA4JHCpbPe
56,Galvanise_PR_,603395381808869376,@VodafoneIN  great intiative telecom.economictimes.indiatimes.com/news/mvas-appsâ€¦ but #Text #SMS in #India not effective #Voice is - have a look at @OzonetelSystems
57,TheScotchGirl,603352107861716992,@VodafoneIN  err what time is it in your country?
58,TheScotchGirl,603346176973242368,@VodafoneIN  my international roaming has always been on. I&#39;ve no service suddenly. My no is 09920622927 cud ya check urgently. M out of BOM.
59,twinkle_99999,603276589753765888,@VodafoneIN  I wonder why I pay 255 evry month for 3G when I can get the same service in 155. Takes 2mins for a website to load tat 2 jst txt
60,taaranhaar,603268987300880384,@VodafoneIN  @waglenikhil à¤–à¤¤à¤® à¤¨à¤¾ à¤¹à¥‹à¤¤à¥€ à¤à¤¸à¥€ à¤¹à¥ˆ à¤¯à¥‡ à¤¨à¥à¤¯à¤¾à¤¯à¤¾à¤²à¤¯ à¤•à¥€ à¤ªà¤Ÿà¤°à¥€\, à¤¯à¤¹à¤¾à¤ à¤ªà¥‡ à¤à¥‚à¤ à¥‡ à¤†à¤°à¥‹à¤ªà¥‹à¤‚ à¤•à¥€ à¤–à¥à¤²à¤¤à¥€ à¤œà¤¾à¤ à¤—à¤ à¤°à¥€ #Scrap498a pic.twitter.com/Sg0c
61,AntarYaami,603210328013320192,@VodafoneIN  thanks. i will
62,dhruvster,603200894709071872,@VodafoneIN  My problem has not been sorted out. This is disgraceful.
63,nitish6895,603181857794994177,@VodafoneIN  does it take 4 days to activate a data plan? Is this 2004? Do you want a written request? #timetravel pic.twitter.com/VxGBW5TrOx
64,madhukarpandey,603169736898162688,@VodafoneIN  Just look at how telemarketers are harassing me on DND number. What&#39;s my compensation against this? pic.twitter.com/seI78iYRFJ
65,Nisarg_M_Mehta,603163723910414336,@VodafoneIN  How am I suppose to check the T&amp;C for Vodafone Tuesdays? #LinkBroken #Mumbai @SmaaashLive pic.twitter.com/KFuhZaRvJd
66,1GEORGEJACOBP,603153140506955776,@VodafoneIN  AK SINGH in01171718000not actvated Rs250 pack in9654685779due to sim scam with SM-G313HU at Dwarka 12/13 pic.twitter.com/ULtQwtCkeb
67,KailasDingankar,603152122327117824,@VodafoneIN  Go through below url with Following headline &quot;Cheque not received for excess payment&quot; complaintboard.in/complaints-revâ€¦
68,whatayfeelin,603149652578336768,@VodafoneIN  on their website. bt what 2 do when they themselves are fraudulent? who shd be warned/ #VodafoneCheats pic.twitter.com/wOEMXAruy3
69,Itsak26,603137732525756416,@VodafoneIN  Can you plz explain this hotshot service activation msg? I nvr requested for this.Plz revert it back ASAP pic.twitter.com/4TXmAq22G7
70,sanchetiaman,603134749498945537,@VodafoneIN  Well they did call me yesterday. I told them no messages. How difficult is it to understand NO MESSAGES?!
71,MainVivekSharma,603131431393472512,@VodafoneIN  ha ha ha ...ha ha ha ha ha ha....ha ha ha ha ha ha ha ha...
72,sanchetiaman,603127626849394688,@VodafoneIN  here we go again! Why the hell am i being reminded daily that i am roaming? #vodafail #stupidpeople pic.twitter.com/7h2LrTEXIe
73,SchofieldNJ,603112993086312448,@VodafoneIN  what&#39;s wrong with Vadafone without my permission they send SMS change of tariff ..why..???? 09822320001 pic.twitter.com/obm7X7tVjA
74,BeingPractical,603104290895429632,@VodafoneIN  Hopefully before I leave India. Else activate 3G on international roaming on the number I shared for next 5 days
75,BeingPractical,603099984939081728,@VodafoneIN  still waiting.
76,culdivsac,603098367111995393,@VodafoneIN  are roaming charges charged on prepaid 3g data pack? And if so then how much
77,mm0592,603082506586312705,@VodafoneIN  I m forced to think otherwise after seeing Airtel&#39;s lucrative offers 4G etc. Leave VF after 16 years of loyalty ..?!seriously..
78,AniGuha,603077890339545088,@VodafoneIN  You can call now. Or post-5pm.
79,BeingPractical,603056341884620800,@VodafoneIN  Call before I fly out.
80,ja73629481,603053442144161792,@VodafoneIN  not able to send sms pl help
81,dhruvster,603048384744718336,@VodafoneIN  I spoke to someone and they said it will resolve in 7 days\, I don&#39;t understand. It is a boost that will be deactivated in 2 days
82,dhruvster,603048023036334080,@VodafoneIN  Sent it. Please make sure whoever calls has sense and does not read from a script.
83,BeingPractical,603041949692633088,@VodafoneIN  Pls call. Want to activate International roaming &amp; 3G on my number.
84,dhruvster,603041638651277312,@vodafonein  Hello\,  I&#39;ve asked for 3G boost and it says it has been activated and I even spoke to customer service\,  but it is not 3G speeds
85,Intello_Altaf,603018015219716096,@VodafoneIN  i want it to be resolved asap.. I cant wait for ur fault.. Yesterday it #Vodafone store (cont) tl.gd/njrn63
86,Intello_Altaf,603004835072352258,@VodafoneIN  now I am not even javing network.. Is showing emergency calls only.. What&#39;s wrong with (cont) tl.gd/njrmo3
87,ShishupalYogesh,602906793879052288,@vodafonein  just asked to have. Change in my plan it took days to for it
88,avinashchoubey,602883771088576512,@VodafoneIN  have DMed number
89,avinashchoubey,602880927140716546,@VodafoneIN  ; some critical network issued while using internet 3G; can u guys help pls
90,vnbang2003,602864203137851393,@VodafoneIN  doesn&#39;t looks like you guys are willing to fix . Today one more message pic.twitter.com/LJkRtJuqT3
91,PiyushKamdar,602845404347039745,@VodafoneIN  agrees to its mistakes offers onetime credit of Rs. 1500 on email and than denies to do the needful (1/2) pic.twitter.com/q61YUUqWAi
92,AntarYaami,602839817907343360,@vodafonein  by whom? when? do I move away from VF?
93,niteshshetty,602837676425785345,@VodafoneIN  Hi\, I have been charges continuously for paper bills while my preferences clearly say ebill. pic.twitter.com/jKYOlRWU2r
94,UrbanRaavan,602830277522497537,@VodafoneIN  How do you expect me to share a suitable time when all I have is this for mobile network all the time pic.twitter.com/CAeBtqOYP8
95,AntarYaami,602827338938617856,@VodafoneIN  but how will you? The number doesn&#39;t work at all? I&#39;m getting sick of this now
96,goobimama,602818635460022276,@vodafonein  Thanks\, Faraz.
97,MainVivekSharma,602812548128182273,@VodafoneIN  u shud change ur name to voda Con or Voda Harassment. I have filed a complaint in TRAI . Now u guys are ij trouble
98,goobimama,602809414374924289,@VodafoneIN  How do I turn off the ridiculous spam calls for some tune from Vodafone?
99,shanxtanu,602805874051002368,@VodafoneIN  Dear Team find the screenshot of no network present. Thank you for worst service. pic.twitter.com/WDWLtjGC1d
100,dunkdaft,602792971407200258,@VodafoneIN  what experience? Your call is still incomplete. You are calling on wrong number.
101,Gr8pandey,602781991604326401,@VodafoneIN  first you have to resolve the issue for taking the feedback from customers.
102,imransoorya,602774564897099776,@VodafoneIN  the network coverage has gone from bad 2 worse Your team has done partial walk and never turned up again pic.twitter.com/4L2lD9S8nD
103,dmalok,602771707661721601,@VodafoneIN  now its 10 past 3.. I m still under the tree which is in full coverage area zone
104,dunkdaft,602769497909567488,@VodafoneIN  Neeraj was talking to me earlier and line got cut.  No further call after that\, been an hour.
105,VidyaKrishnan,602754519714238464,@VodafoneIN  thanks.
106,dunkdaft,602754381855989760,@VodafoneIN  hi Puneet. Any update?
107,dmalok,602746590562951168,@VodafoneIN  first bill which was paid at Muzaffarpur mini store.. #saynotovodafone pic.twitter.com/HXwXy2pfoL
108,tweets_of_bajaj,602742975815294976,@VodafoneIN  reported my complaint &amp; recording of our conversation to TRAI. &#10;Saurabh Bajaj&#10;9899966464 pic.twitter.com/7IyQSSUwks
109,anand_9893,602742923239628800,@VodafoneIN  still waiting for resolution?&#10;Do you guys really care for customers?&#10;#patheticvodaphone pic.twitter.com/l52ds3mCRz
110,sonalikrishna,602731471565037569,@VodafoneIN  I also wish you solved your customers problems. It&#39;s been three days!
111,MusicPodcasts,602729214660333569,@VodafoneIN  this is the signal all I get. I&#39;m struggling even when I post this tweet. pic.twitter.com/YNHbtlrhBF
112,Sengupta,602717868808011777,@vodafonein  Right now.
113,Poptate,602715669612761088,@VodafoneIN  Hi 3G on mobile is really slow today ðŸ˜–
114,ankitabhinav1,602688491831439360,@VodafoneIN  what about this tweet Miss Neha ?? Mr.Roshan promised a call in morning on May 13 .when is morning der ? pic.twitter.com/B8e69OaplP
115,Gr8pandey,602681944602595328,@VodafoneIN  Yesterday i activated 3G with my Number 9838278707 but network is not stable\, please look in to this.
116,bhaveshkpandey,602667757033816064,@VodafoneIN  thnks Neha Ji
117,bhaveshkpandey,602663389983215616,@VodafoneIN  i hope for the best .. their offer&#39;s screenshot is this&#10;@Paytm pic.twitter.com/JmP1CiM68e
118,vnbang2003,602509925613309953,@VodafoneIN   is spamming even after opting  DND service .Whom should i complaint ? pic.twitter.com/Ywoih4ax2z
119,RecruitGaurav,602484856518365184,@VodafoneIN  Speed is good? Do u have speed? H+ on screen and page comes like this. Stop making fool. #HaveAllRecords pic.twitter.com/FRT4IcjqmI
120,tapanwaval,602478755936739329,@VodafoneIN  Never mind the app. It kept rejecting everything. I used @FreeCharge. It&#39;s way better than you app pic.twitter.com/1WXKcwlDIF
121,dmalok,602467838226337793,@VodafoneIN  I have made payment twice for April Bill See here goo.gl/QphLmH kindly restore my services
122,Socrateszero,602464335827337217,@VodafoneIN  Is this info correct\, recently a family member was told by vodafone emp in her office tht its IR1 or IR2 pic.twitter.com/eV5JI2XHck
123,ja73629481,602448086196097024,@VodafoneIN  want sms pack 9796605243
124,susmitchakrabo1,602430277080584193,@VodafoneIN  any tickets?
125,tweets_of_bajaj,602427955386580992,@VodafoneIN  u did nothing abt my complaint\, but i will definitely leave ur network.&#10;Sec.48 Gurgaon&#10;9899966464 pic.twitter.com/wBL94vEKAE
126,AkshayRao27,602378134596427777,@VodafoneIN  I&#39;m getting absolutely sick of waiting for you guys. I&#39;m tired of one digit 3G speeds. pic.twitter.com/DHUKDTmlTU
127,TheHumerus,602326584792621057,@VodafoneIN  Ported out of your network but still need to clear some dues. Unable to pay on your website. Suggest online alternatives pls?
128,vinothmadhavan,602318413885669376,@VodafoneIN  Yet again done with deduction for mobile academy service. Hell knows what is that. Worst service. pic.twitter.com/40H7aE9a8a
129,RecruitGaurav,602315511548903424,@VodafoneIN   I patched up with Airtel but nothing seems working. Have recorded calls of Tech specialists still pic.twitter.com/YH89brGsSu
130,bhuwan,602311034980827137,@VodafoneIN  This is why I hate you nowadays... (Apart from the call drops that is) pic.twitter.com/5RscVvRxRV
131,BanerjeeRumu,602182341058895872,@VodafoneIN  Thank heavens you didn&#39;t have to do that @morphineworld  twitter.com/i_Psycho/statuâ€¦
132,ManojG7,602171434887041024,@VodafoneIN  hey @VodafoneIN  this is how @jayantgajria is feeling right now pic.twitter.com/01G0F5NTQ1
133,VeganSwiftie,602168308616589312,@VodafoneIN  On your website\, there is this plan which has &quot;special rates&quot; for ISD. But what are those rates? pic.twitter.com/8os5QakgSi
134,adiupadhyay,602118805029068800,@VodafoneIN  4 days yo! no call back\, no nothing.
135,Cest_La_Vieeee,602112382148575232,@VodafoneIN  Using your portable wifi device for 4 mths. Device battery now barely lasts despite charging for hrs! pic.twitter.com/Tt4CDwwBAo
136,pushpinder333,602059110532546560,@VodafoneIN  BIG LIARS. Didn&#39;t received any call from your side. It&#39;s more than 6hrs. No reply of DM too. &#10;#Vodafone pic.twitter.com/cNTgbv0ZYN
137,gopibella,602058805677928450,@VodafoneIN  Your mobile app giving a Proxy Error when trying to recharge. BTW it&#39;s still calling me a Dummy. pic.twitter.com/mf0hREpuih
138,akhilsethi,602058048446664704,@VodafoneIN  pls block this number. Got a promotional call 2day\, lady was sayg a company calld meritnation admissions pic.twitter.com/Nn4mHQmeed
139,parinck,602057878812237824,@VodafoneIN  what is wrong with you?? For the love of god please fix. Every time i do recharge same thing happens. pic.twitter.com/8tRAjbidGX
140,iamsunnywadhwa,602057583973666816,@VodafoneIN  you people chage service tax over 3G services but it hardly works. pic.twitter.com/DNkJXRe50z
141,MissMuttoo,602057445712629760,@VodafoneIN  Hi Ankit. I&#39;ve DM&#39;d you. Thanks.
142,MissMuttoo,602052900290834432,@VodafoneIN  it&#39;s impossible to get to talk to one of your customer care executives. Please tell me how. Urgent.
143,Sengupta,602038538368978944,@vodafonein  If I had a buck every time I heard that.
144,Sengupta,602035965603880960,@vodafonein  I still haven&#39;t received that call. Looks like the only entity having difficulty reaching me is a mobile operator.
145,sanchetiaman,602021777309442048,@VodafoneIN  I know I am on roaming. PLEASE DO NOT REMIND ME EVERYDAY BY SENDING MESSAGES! #annoyedbysomanytexts #vodafail #stupidnetwork
146,1GEORGEJACOBP,601999878055538688,@VodafoneIN  .Documents submitted against 9654685779displayed herewith for public verification due to CCE disability pic.twitter.com/JIe4tAV81i
147,bjdeshpande,601988174282264576,@VodafoneIN  U guys must b kidding&#39;\,is this really how u deal with priority issues?? I wanted some1 to solve it 2day. pic.twitter.com/BqjTWIqhn2
148,Mika0562,601972328134627329,@VodafoneIN  team u hurts me m trying my best from 2013 still not won don&#39;t know what problem with me not done ji u fixed winners
149,Mika0562,601969111573237760,@VodafoneIN  chalo one year also gone trying from 2013. Still not won I know u Hv fixed winners I know the names but not disclose here ok
150,anujdeshpandey,601967556862218240,@VodafoneIN  how do I tell what my balance is exactly ?? &#10;#fail pic.twitter.com/AGGOVggmDh
151,sonalikrishna,601887430283669505,@VodafoneIN  Thanks for the prompt response. And trust me I am impressed.But what about big data &amp; the targeted consumer! #justjargon?
152,dakuwithchaku,601812746032656384,@VodafoneIN  BC How u manage to give so low speeds on booster pack of 3G pic.twitter.com/WOVIwWHtfr
153,pmahesh,601810629280681984,@VodafoneIN  sorry\, too late now. Porting scheduled at 2350
154,alwinmakwana,601796967904063489,@VodafoneIN  you solved the problem? Great earlier I used to get 0.5 mbps now no internet at all\, you are going great\, pic.twitter.com/KAARZ8ouD1
155,coolbuddy543,601753965437399040,@VodafoneIN  False billing by vodafone. My data card was in safe custody but they generated bill. WTH 8860086231 fraud pic.twitter.com/KzWKHd4Yno
156,naozar,601753441354952704,@VodafoneIN  ty.post my tweet 2 u guyz\,al my #s r on emergency call.time 2 make d move\,since im no longer a valuable customer
157,BT_India,601731770875256832,@VodafoneIN \, Maruti\, Samsung in race to be India&#39;s biggest MNC ow.ly/NhHY8 pic.twitter.com/5MKnowrmAf
158,JigarAtha,601707805431582721,@VodafoneIN  @Digamber Pls. Sign the petition change.org/p/narendra-modâ€¦ â€¦ â€¦ â€¦ for taking action against fraud practices by @VodafoneIN
159,canarytrap,601649709439012865,@VodafoneIN  The number was not switched off. Have blocked spam calls. Will check which number was used to call @sureshnakhua
160,JigarAtha,601646445343551488,@VodafoneIN  @Gaandiv Pls. Sign the petition change.org/p/narendra-modâ€¦ â€¦ â€¦ for taking action against fraud practices by @VodafoneIN
161,ajaykumarchinni,601636282154889216,@VodafoneIN  : I am unable to access my account on Vodafone.in. website got changed after migration..?
162,1985swapnil,601633271579971585,@VodafoneIN  &#10;please save innocent men &amp; their families from #fakecases &amp; #Scrap498a #StopMarriageBill pic.twitter.com/bHVgtEQlsa
163,kunnaaltweets,601628072362651648,@VodafoneIN  a text mesaage received this morning still says 111 as a number...I thot it has changed to 199.. pic.twitter.com/z4qRZoY9dB
164,sureshnakhua,601623613750390784,@VodafoneIN  @canarytrap hahaha
165,Rishab_rally,601598988035366913,@VodafoneIN  see the count of calls received in span of 7 mins. Not even a single call matured. pic.twitter.com/6YNo0JgTXt
166,manojmansukhani,601594093437734912,@VodafoneIN  your 3G network is so fast that even my phone can&#39;t catch it.
167,Mika0562,601588225828790272,@VodafoneIN  fakes team Fakes contest Fixed a Winners They Use People for their trends &amp; all
168,harsh1682,601462909336616960,@VodafoneIN  done 3G @ 198 but your giving 2G service all the time..   Y don&#39;t u shut down ur services..&#13;#RealThief pic.twitter.com/LZRiTlemup
169,sahanooor,601460900378226688,@VodafoneIN  I played a quiz contest\, powered by mydala.com\, last Saturday. When will the result be published? DM me T&amp;C.
170,jainavinash,601444157169635329,@VodafoneIN  superfast 3G now available at Super duper  2G speed!!  Pay for 3G and get 2G free free free!!! #Vodafone pic.twitter.com/qNIa5ZGxM8
171,RoshanSdrprop,601410022833201152,@VodafoneIN  cheats its customers\,blocks internet after usage of 80% bandwidth? Why? Doesn&#39;t it charge money for balance of 20%?
172,abnux,601408962181799937,@VodafoneIN  need help asap. I&#39;ve called 5 times but keep getting redirected pic.twitter.com/gjxFO0dRtH
173,Dharuu9,601406001330327552,@VodafoneIN  you ppl called me n said its deactivated n now after three days u guys charged 30rs what is this yaar? pic.twitter.com/172a6Zc1YV
174,puneetrege,601364826279911426,@VodafoneIN  . Even after blocking the number and paying the total bill i was liable for\, today again you guys send me a new bill. Wat crap ?
175,abhishekaggy,601348853477076992,@VodafoneIN  I&#39;ve already paid my bill but am getting reminders saying I haven&#39;t. Help pl.
176,WhtsMovingIndia,601339472916193281,@VodafoneIN  to launch #4g services in five circles in 2015|What&#39;sMovingIndia ow.ly/NekM9 #WhatsMovingIndia pic.twitter.com/sNjRwW5hQM
177,gautamthepower,601308472588677120,@VodafoneIN  See our last communication. You will understand\, how much responsible you are?
178,Chhabiy,601299141348569089,@VodafoneIN  can u pl send my bill in simple language so that I can understand what r u charging &amp; for what?
179,abhishekaggy,601290219560775681,@VodafoneIN  Might have lost my phone w/ my postpaid SIM in it. Procedure to get a replacement? Documents required?
180,AzraQaisar,601290212430360576,@VodafoneIN  Get the hint. You can&#39;t reach me because YOUR network is terrible. pic.twitter.com/dNqZ8n8wqb
181,DipsSutra,601285325319733248,@VodafoneIN  paid the bill weeks ago and still its not happening&#39; you&#39;re just wasted my days! pic.twitter.com/zbxVJcybAb
182,stunningmoon,601282232913760256,@VodafoneIN  I need to pay my last vodafone bill before my number got ported to Airtel. But I am not being able to do so online. Plz help.
183,Soham_tweet,601279813194797056,@VodafoneIN  Another screenshot for you. Note the signal strength\, looks like you guys have moved base station. pic.twitter.com/4vvAcgv0Hl
184,rawatmayank,601273392109518848,@VodafoneIN  Did a recharge for Vodafone but credit not received\, @MobiKwikSWAT says u can help. Screenshot attached. pic.twitter.com/O0o5P54fhK
185,saiswapnaV,601266898571960321,@VodafoneIN  i am ready with port code and moving from #Worst Network of @airtelindia .. How to reach u people ?..twitter.com/Airtel_Presencâ€¦
186,HariniRana,601261038856601600,@VodafoneIN  customer care called on Monday\, promised follow up in next 24 hours\, its Thursday and still no revert
187,akshayakey,601187167692435456,@VodafoneIN  calls drop like water from the tap\, charged for 3G &amp; provided with 2G. Spend more on netwrk improvement. pic.twitter.com/VczePe52B8
188,akhilsethi,601096451448393729,@VodafoneIN  got this promotional sms today at 6pm. Please block the number. Report to #TRAI pic.twitter.com/CkNAJDOnfh
189,aalsi_aadmi,601050625334345728,@VodafoneIN  &#10;Thanks for your concern but I&#39;ll always be a dissatisfied Voda. customer @rahulkanwal &#10;twitter.com/aalsi_aadmi/stâ€¦
190,rajpandit17,601048454010253313,@VodafoneIN  This is as bad as it can get! Got 3G booster pack activated\, but the speed is worse than 2G. pic.twitter.com/lrvSMEg0zD
191,girishmallya,601033050231676928,@VodafoneIN  spam sms which came today\, pl help pic.twitter.com/nTQy1y1h2y
192,panik02,601028825065988096,@vodafonein   why such hassle ?Dear Customer to cancel a VAS subscription\, SMS &#39;&#39;STOP&#39;&#39; to or call 155223 ... m.tmi.me/1f4vNs
193,sureshnakhua,601015070454198273,@VodafoneIN  hahaha&#10;Achha tha&#10;Aur Ek suna
194,sureshnakhua,601009962676957185,@VodafoneIN  first plan a tower on upper floor&#10;Then ask abt upper hand
195,gaurinandan,600978680022601728,@VodafoneIN  are you even serious about providing customer service? Bad service. No one has yet got back to me. pic.twitter.com/SHEAFUim8R
196,toral100,600961149161443328,@VodafoneIN   @FakeContestAler whn I was 1st one to reply &amp; give correct answer why no call yet.What malpractices pic.twitter.com/DtskCsZrqq
197,toral100,600957213092417536,@VodafoneIN  still no call I guess malpractices are followed every where. Have lost faith in these contests
198,bhavikingoa,600950603737473024,@VodafoneIN  hey thanks team VodafoneIndia. The problem solved within 24hrs of me giving ull my contact number. keep up the good work :)
199,Dave_Banerjee,600935711987007488,@VodafoneIN  My query was about Int SMS and not Calls. You can never give a solution unless understand the problem. pic.twitter.com/cL4pilALMW
200,bapnajignesh,600930200516333569,@VodafoneIN  Please to do case against you . Please solve my problem. Dont cheat customers. pic.twitter.com/sr0GMboPLf
